cycle,timestamp,model,tp_size,current_gpus,planned_gpus,planned_collides
1,1787251918.0227957,model_5,1,0,0,0
1,1787251918.0227957,model_2,1,1,1,0
1,1787251918.0227957,model_1,2,2|3,2|3,0
1,1787251918.0227957,model_3,1,2,2,0
1,1787251918.0227957,model_4,1,0,0,0
1,1787251918.0227957,model_6,1,1,1,0
2,1787251923.2804556,model_3,1,2,2,0
2,1787251923.2804556,model_6,1,1,1,0
2,1787251923.2804556,model_5,1,0,0,0
2,1787251923.2804556,model_2,1,1,1,0
2,1787251923.2804556,model_1,2,2|3,2|3,0
2,1787251923.2804556,model_4,1,0,0,0
3,1787251928.3621368,model_3,1,2,2,0
3,1787251928.3621368,model_6,1,1,1,0
3,1787251928.3621368,model_1,2,2|3,2|3,0
3,1787251928.3621368,model_5,1,0,0,0
3,1787251928.3621368,model_2,1,1,1,0
3,1787251928.3621368,model_4,1,0,0,0
4,1787251933.437342,model_3,1,2,2,0
4,1787251933.437342,model_6,1,1,1,0
4,1787251933.437342,model_1,2,2|3,2|3,0
4,1787251933.437342,model_2,1,1,1,0
4,1787251933.437342,model_5,1,0,0,0
4,1787251933.437342,model_4,1,0,0,0
5,1787251938.464087,model_3,1,2,2,0
5,1787251938.464087,model_6,1,1,1,0
5,1787251938.464087,model_1,2,2|3,2|3,0
5,1787251938.464087,model_5,1,0,0,0
5,1787251938.464087,model_2,1,1,1,0
5,1787251938.464087,model_4,1,0,0,0
6,1787251943.4723372,model_3,1,2,2,0
6,1787251943.4723372,model_6,1,1,1,0
6,1787251943.4723372,model_1,2,2|3,2|3,0
6,1787251943.4723372,model_5,1,0,0,0
6,1787251943.4723372,model_2,1,1,1,0
6,1787251943.4723372,model_4,1,0,0,0
7,1787251948.612897,model_3,1,2,2,0
7,1787251948.612897,model_6,1,1,1,0
7,1787251948.612897,model_1,2,2|3,3|0,0
7,1787251948.612897,model_5,1,0,0,0
7,1787251948.612897,model_2,1,1,1,0
7,1787251948.612897,model_4,1,0,0,0
8,1787251953.679423,model_3,1,2,2,0
8,1787251953.679423,model_6,1,1,1,0
8,1787251953.679423,model_5,1,0,0,0
8,1787251953.679423,model_1,2,3|0,3|0,0
8,1787251953.679423,model_2,1,1,1,0
8,1787251953.679423,model_4,1,0,0,0
9,1787251958.7228327,model_3,1,2,2,0
9,1787251958.7228327,model_6,1,1,1,0
9,1787251958.7228327,model_5,1,0,0,0
9,1787251958.7228327,model_1,2,3|0,3|0,0
