model,model_path,source_gpu,target_gpu,migration_start,target_ready_time,migration_end,migration_latency_s,service_downtime_s,migration_total_s,ordering,readiness_barrier,latency_is_submission_only,weight_bytes,kv_bytes,total_bytes,transfer_path,effective_gbps,success,peak_kvpr_before,peak_kvpr_after,tau,alg1_cycle,migration_id,implementation,workload,request_rate,seed
model_5,meta-llama/Llama-3.1-8B,1,0,1787171294.027717,1787171296.184103,1787171305.6943605,2.156385898590088,0.0,11.666643381118774,target-first,1,0,16060522496,0,16060522496,host-to-device + helper-gpu-p2p,6.070627719935398,True,0.12806652622693343,,0.00035,56,10,paper-faithful-v3,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787171346.5087352,1787171348.0817032,1787171357.3065462,1.5729680061340332,0.0,10.797811031341553,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,10.405862038386374,True,0.08224228969518231,,0.00035,65,11,paper-faithful-v3,bursty,8,1
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787171377.745272,1787171379.5440853,1787171380.1323223,1.7988133430480957,0.0,2.3870503902435303,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.674646130310465,True,0.16085751248887897,,0.00035,70,12,paper-faithful-v3,bursty,8,1
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787171620.8886464,1787171622.149861,1787171627.8059967,1.2612147331237793,0.0,6.9173502922058105,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,9.128662196443779,True,0.023831967548882844,,0.00035,2,0,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787171652.9132192,1787171654.9232097,1787171655.4484985,2.0099904537200928,0.0,2.5352792739868164,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.210962259886829,True,0.07153348643625107,,0.00035,8,1,paper-faithful-v3,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787171703.2657378,1787171707.3297112,1787171710.852905,4.063973426818848,0.0,7.587167263031006,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,4.871060164255821,True,0.04126169774631583,,0.00035,18,2,paper-faithful-v3,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787171715.9283597,1787171716.9065235,1787171842.8477983,0.9781637191772461,0.0,126.91943860054016,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,3.982358764376686,True,0.050496542780293016,,0.00035,39,3,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787171736.1269639,1787171738.2999961,1787171750.6354566,2.173032283782959,0.0,14.508492708206177,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.5370786910404215,True,0.1441754931200337,,0.00035,24,4,paper-faithful-v3,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787171770.9249625,1787171772.08599,1787171772.6471283,1.161027431488037,0.0,1.722165822982788,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.506304986498452,True,0.08326972482141078,,0.00035,29,5,paper-faithful-v3,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787171801.3649225,1787171802.976655,1787171818.3561604,1.6117324829101562,0.0,16.99123787879944,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,9.128662196443779,True,0.07353036905357517,,0.00035,35,6,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787171868.3302848,1787171870.164731,1787171879.1884496,1.8344461917877197,0.0,10.85816478729248,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.5370786910404215,True,0.1460402383069259,,0.00035,45,7,paper-faithful-v3,bursty,8,2
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787171899.60673,1787171911.0380313,1787171911.0380313,11.431301355361938,11.431301355361938,11.431301355361938,source-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,5.506304986498452,True,,,,,8,paper-faithful-v3,bursty,8,2
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787172003.448656,1787172005.5767205,1787172013.7986073,2.1280643939971924,0.0,10.349951267242432,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.5370786910404215,True,0.15064048181318426,,0.00035,69,9,paper-faithful-v3,bursty,8,2
model_3,meta-llama/Llama-3.2-3B,1,0,1787172034.4874105,1787172035.705118,1787172036.2996264,1.2177073955535889,0.0,1.812215805053711,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,9.162544493348431,True,0.07233484215884131,,0.00035,74,10,paper-faithful-v3,bursty,8,2
model_4,Qwen/Qwen2.5-3B-Instruct,0,1,1787172221.7063437,1787172223.3272235,1787172223.9575408,1.620879888534546,0.0,2.251197099685669,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,7.28051610541445,True,0.0008077038348320111,,0.00035,1,0,paper-faithful-v3,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,1,0,1787172251.7873452,1787172253.5147,1787172266.6759648,1.7273547649383545,0.0,14.888619661331177,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,11.648746771150462,True,0.1438807380351968,,0.00035,7,1,paper-faithful-v3,bursty,8,3
model_6,Qwen/Qwen2.5-7B-Instruct,0,1,1787172286.8059824,1787172288.6181762,1787172299.1234398,1.8121938705444336,0.0,12.317457437515259,target-first,1,0,15231233024,0,15231233024,host-to-device + helper-gpu-p2p,5.693171224098231,True,0.1003475405157277,,0.00035,12,2,paper-faithful-v3,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787172319.565168,1787172321.3241572,1787172322.0005057,1.7589893341064453,0.0,2.435337781906128,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.3567321587338625,True,0.08886632226919157,,0.00035,17,3,paper-faithful-v3,bursty,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,1,0,1787172354.9263737,1787172356.1253388,1787172357.1766157,1.198965072631836,0.0,2.250241994857788,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,4.5556628487035855,True,0.05429225222092847,,0.00035,24,4,paper-faithful-v3,bursty,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787172375.173462,1787172409.4665208,1787172409.4665208,34.2930588722229,34.2930588722229,34.2930588722229,source-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,3.361914945915408,True,0.05361771118211106,,0.00035,77,5,paper-faithful-v3,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787172385.3021955,1787172386.451256,1787172393.2261899,1.1490604877471924,0.0,7.923994302749634,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.148884631140001,True,0.06651516547414667,,0.00035,30,6,paper-faithful-v3,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,0,1,1787172423.7704628,1787172427.1873035,1787172427.8106236,3.4168407917022705,0.0,4.040160894393921,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,4.833938972457685,True,0.0320491345701279,,0.00035,37,7,paper-faithful-v3,bursty,8,3
model_1,meta-llama/Llama-3.2-1B,0,1,1787172484.680551,1787172485.387674,1787172488.6871488,0.7071230411529541,0.0,4.0065977573394775,target-first,1,0,2996965376,0,2996965376,host-to-device + helper-gpu-p2p,10.246997954802302,True,0.14431455761216327,,0.00035,49,8,paper-faithful-v3,bursty,8,3
model_4,Qwen/Qwen2.5-3B-Instruct,1,0,1787172515.2059858,1787172516.721932,1787172527.1086226,1.5159461498260498,0.0,11.902636766433716,target-first,1,0,6794207232,0,6794207232,host-to-device + helper-gpu-p2p,5.3567321587338625,True,0.09898052191168787,,0.00035,55,9,paper-faithful-v3,bursty,8,3
model_3,meta-llama/Llama-3.2-3B,1,0,1787172547.5652559,1787172548.6336887,1787172549.1843405,1.0684328079223633,0.0,1.6190845966339111,target-first,1,0,7213504512,0,7213504512,host-to-device + helper-gpu-p2p,10.148884631140001,True,0.06367393051979775,,0.00035,60,10,paper-faithful-v3,bursty,8,3
model_2,Qwen/Qwen2.5-1.5B-Instruct,0,1,1787172635.6953495,1787172636.8924205,1787172647.2820559,1.1970710754394531,0.0,11.586706399917603,target-first,1,0,3554176000,0,3554176000,host-to-device + helper-gpu-p2p,3.361914945915408,True,,,,,11,paper-faithful-v3,bursty,8,3
